film_id,title,year,person_id,person_name,role,characters
SHU,Judge gari Kodalu,1977,v-madhusudhana-rao,V. Madhusudhana Rao,director,
SIB,Kalpana,1977,k-raghavendra-rao,K. Raghavendra Rao,director,
SIF,Kanya Kumari,1977,dasari-narayana-rao,Dasari Narayana Rao,director,
SIM,Khaidhi Kalidas,1977,p-subramanyam-telugu-director,P. Subramanyam (Telugu director),director,
SIZ,Koyilamma Kusindi,1977,y-r-babu,Y.R. Babu,director,
SJI,Kurukshethramu,1977,kamalakara-kameshwara-rao,Kamalakara Kameshwara Rao,director,
QYH,Lakshmi Nirdoshi,1977,c-v-sridhar,C.V. Sridhar,director,
SCD,Maa Bangarakka,1977,dasari-narayana-rao,Dasari Narayana Rao,director,
SJR,Maa Iddari Katha,1977,nandamuri-ramesh,Nandamuri Ramesh,director,
RPD,Mahanubhavudu,1977,k-hemambharadhara-rao,K. Hemambharadhara Rao,director,
RPN,Manassakshi,1977,parvataneni-sambasiva-rao,Parvataneni Sambasiva Rao,director,
BDHH,Manasunna Manishi,1977,c-v-sridhar,C.V. Sridhar,director,
RPO,Manavadi Kosam,1977,paluvayi-bhanumathi,Paluvayi Bhanumathi,director,
SKF,Manchi Roju,1977,m-s-sriram,M.S. Sriram,director,
RPW,O Manishi Thirigi Chudu,1977,dasari-narayana-rao,Dasari Narayana Rao,director,
SKI,Manishilo Manishi,1977,p-subramanyam,P. Subramanyam,director,
SKL,Manushulu Chesina Dongalu,1977,m-mallikarjun-rao,M. Mallikarjun Rao,director,
BHEU,Mohini Vijayamu,1977,n-s-varma,N.S. Varma,director,
SKX,Moratodu,1977,nagesh-babu,Nagesh Babu,director,
RQX,Mutyala Pallaki,1977,b-v-prasad,B.V. Prasad,director,
BEKY,Nannu Preminchu,1977,s-r-puttanna-kanagal,S.R. Puttanna Kanagal,director,
SMD,Oka Thalli Katha,1977,k-balachander,K. Balachander,director,
SME,Oke Raktham,1977,p-chandrasekhara-reddy,P. Chandrasekhara Reddy,director,
RYR,Oorummadi Brathukulu,1977,b-s-narayana,B.S. Narayana,director,
RSL,Palleseema,1977,p-chandrasekhara-reddy,P. Chandrasekhara Reddy,director,
SMU,Panchayiti,1977,vijayanirmala,Vijayanirmala,director,
BJXQ,Papam Pasipapa,1977,n-c-chakravarthy,N.C. Chakravarthy,director,
BINV,Pathita Pathivratha,1977,m-v-narayana-rao,M.V. Narayana Rao,director,
RSV,Pelli Kaani Pelli,1977,aadhiraju-anandmohan,Aadhiraju Anandmohan,director,
SNP,Prema Lekhalu,1977,k-raghavendra-rao,K. Raghavendra Rao,director,
SNS,Preminchi Pelli Chesuko,1977,k-hemambharadhara-rao,K. Hemambharadhara Rao,director,
BHVP,Raga Dweshalu,1977,p-madhavan,P. Madhavan,director,
BIJP,Ragalu Anuragalu,1977,a-p-nagarajan,A.P. Nagarajan,director,
BFXW,Raja Korina Roja,1977,k-vijayan,K. Vijayan,director,
SOA,Raja Ramesh,1977,v-madhusudhana-rao,V. Madhusudhana Rao,director,
SOG,Rambha Urvasi Menaka,1977,parvataneni-sambasiva-rao,Parvataneni Sambasiva Rao,director,
RUV,Samsaramlo Sarigamalu,1977,m-s-kota-reddy,M.S. Kota Reddy,director,
SPM,Savasagallu,1977,boina-subbarao,Boina Subbarao,director,
SPN,Seeta Geeta Daatithe,1977,sridhar,Sridhar,director,
SPO,Seeta Rama Vanavasamu,1977,kamalakara-kameshwara-rao,Kamalakara Kameshwara Rao,director,
RVS,Seetamma Santanam,1977,k-s-reddy,K.S. Reddy,director,
BIQE,Singanna Sapadham,1977,p-madhavan,P. Madhavan,director,
SQG,Sneham,1977,bapu,Bapu,director,
SRB,Swarganiki Nitchenalu,1977,n-gopalakrishna,N. Gopalakrishna,director,
BHYG,Thalli Leni Pilla,1977,r-thyagarajan,R. Thyagarajan,director,
SRK,Tharam Marindhi,1977,singeetham-srinivasa-rao,Singeetham Srinivasa Rao,director,
SRN,Tholireyi Gadichindhi,1977,k-s-rami-reddy,K.S. Rami Reddy,director,
SSA,Vasthade Maa Bava,1977,t-gopala-krishna,T. Gopala Krishna,director,
SSN,Yama Gola,1977,tatineni-rama-rao,Tatineni Rama Rao,director,
BIDI,Yavvanam Muripinchindi,1977,k-swarnam,K. Swarnam,director,
STC,Adavi Manushulu,1978,g-krishna-murthy,G. Krishna Murthy,director,
STH,Agent Gopi,1978,k-s-r-doss,K.S.R. Doss,director,
STM,Akbar Saleem Anarkali,1978,nandamuri-taraka-rama-rao,Nandamuri Taraka Rama Rao,director,
STP,Allari Bullodu,1978,g-c-sekhar,G.C. Sekhar,director,
STW,Amara Prema,1978,tatineni-rama-rao,Tatineni Rama Rao,director,
SUF,Angadi Bomma,1978,v-madhusudhana-rao,V. Madhusudhana Rao,director,
SUJ,Anna Thammulla Sawal,1978,k-s-r-doss,K.S.R. Doss,director,
AMGE,Anugraham,1978,shyam-benegal,Shyam Benegal,director,
SUQ,Anukunnadi Sadhista,1978,p-chandrasekhara-reddy,P. Chandrasekhara Reddy,director,
SVD,Athanikante Ghanudu,1978,g-c-sekhar,G.C. Sekhar,director,
SWR,Bommarillu,1978,raja-chandra,Raja Chandra,director,
SWY,Chal Mohana Ranga,1978,b-bhaskar-rao,B. Bhaskar Rao,director,
SWZ,Chali Cheemalu,1978,devadas-kanakala,Devadas Kanakala,director,
SXI,Cheppindi Chestha,1978,m-s-gopinath,M.S. Gopinath,director,
BIGH,Chilipi Chittemma,1978,chakravarthy,Chakravarthy,director,
SXK,Chilipi Krishnudu,1978,boina-subbarao,Boina Subbarao,director,
SDP,Chiranjeevi Rambabu,1978,tatineni-prakash-rao,Tatineni Prakash Rao,director,
BDSR,Cinema Gola,1978,c-gangadhar,C. Gangadhar,director,
BGIK,Circus Kiladilu,1978,r-s-jayagopal,R.S. Jayagopal,director,
SYC,Devadasu Malli Puttadu,1978,dasari-narayana-rao,Dasari Narayana Rao,director,
SEH,Devudunnadu Jagratha,1978,k-s-r-doss,K.S.R. Doss,director,
SYN,Dongala Dopidi,1978,m-mallikarjun-rao,M. Mallikarjun Rao,director,
SYO,Dongala Veta,1978,k-s-r-doss,K.S.R. Doss,director,
SYS,Du Du Basavanna,1978,b-v-prasad,B.V. Prasad,director,
BFCW,Eduruleni Kathanayakudu,1978,k-shankar,K. Shankar,director,
SZA,Enki Naidu Bava,1978,boina-subbarao,Boina Subbarao,director,
SZH,Gammathu Gudhacharulu,1978,singeetham-srinivasa-rao,Singeetham Srinivasa Rao,director,
SZJ,Ganga Bhavani,1978,tatineni-prakash-rao,Tatineni Prakash Rao,director,
BGQS,General Chowdary,1978,d-yoganand,D. Yoganand,director,
SZS,Gorantha Deepam,1978,bapu,Bapu,director,
SGU,Indradhanusu,1978,k-bapaiah,K. Bapaiah,director,
BEBX,Intini Didina Illalu,1978,a-mani,A. Mani,director,
TAQ,Jagan Mohini,1978,b-vittalacharya,B. Vittalacharya,director,
TBL,Kalanthakulu,1978,k-vishwanath,K. Vishwanath,director,
TBN,Kaliyuga Sthri,1978,parvataneni-sambasiva-rao,Parvataneni Sambasiva Rao,director,
TBV,Kannavari Illu,1978,k-pratyagatma,K. Pratyagatma,director,
TCC,Karunamayudu,1978,a-bhimsingh,A. Bhimsingh,director,
TCF,Katakatala Rudraiah,1978,dasari-narayana-rao,Dasari Narayana Rao,director,
TBG,K.D.No.1,1978,k-raghavendra-rao,K. Raghavendra Rao,director,
TCL,Khaidhi No 77,1978,v-hanuman-prasad,V. Hanuman Prasad,director,
TCV,Kumara Raja,1978,parvataneni-sambasiva-rao,Parvataneni Sambasiva Rao,director,
TDC,Lawyer Viswanath,1978,s-d-lal,S.D. Lal,director,
SJS,Maarpu,1978,u-visweswara-rao,U. Visweswara Rao,director,
TDY,Mallepoovu,1978,v-madhusudhana-rao,V. Madhusudhana Rao,director,
TDZ,Manavoori Pandavulu,1978,bapu,Bapu,director,
TEA,Manchi Babai,1978,t-krishna,T. Krishna,director,
TEB,Manchi Manasu,1978,k-pratyagatma,K. Pratyagatma,director,
TEK,Maro Charithra,1978,k-balachandar,K. Balachandar,director,
TES,Melukolupu,1978,b-v-prasad,B.V. Prasad,director,
TFD,Mugguru Moorkurallu,1978,mahesh-b-umamaheswaram,Mahesh (B. Umamaheswaram),director,
TFE,Mugguru Muggure,1978,s-d-lal,S.D. Lal,director,
TFN,Naalaga Endharo,1978,eeranki-sharma,Eeranki Sharma,director,
TFU,Navodayam,1978,p-purushottam-rao,P. Purushottam Rao,director,
TFL,Nayudu Bava,1978,p-chandrasekhara-reddy,P. Chandrasekhara Reddy,director,
UCT,Nimajjanam,1978,b-s-narayana,B.S. Narayana,director,
TGA,Nindu Manishi,1978,s-d-lal,S.D. Lal,director,
SMC,Oka Oori Katha,1978,mrinal-sen,Mrinal Sen,director,
TGO,Padhaharella Vayasu,1978,k-raghavendra-rao,K. Raghavendra Rao,director,
SMW,Panthulamma,1978,singeetham-srinivasa-rao,Singeetham Srinivasa Rao,director,
BENK,Parasurama Pratignya,1978,c-s-rao,C.S. Rao,director,
THH,Patnavasam,1978,p-chandrasekhara-reddy,P. Chandrasekhara Reddy,director,
THU,Pottelu Punnamma,1978,r-thyagarajan,R. Thyagarajan,director,
BGAZ,Prajala Kosam,1978,k-s-prakash-rao,K.S. Prakash Rao,director,
THV,Pranam Kareedhu,1978,k-vasu,K. Vasu,director,
SNN,Prayanamlo Padhanisalu,1978,m-s-kota-reddy,M.S. Kota Reddy,director,
TIB,Prema Chesina Pelli,1978,vijayanirmala,Vijayanirmala,director,
TIC,Prema Paga,1978,b-v-prasad,B.V. Prasad,director,
BDZD,Prema Pujari and Maro Ahalya,1978,s-r-puttanna-kanagal,S.R. Puttanna Kanagal,director,
BDZD,Prema Pujari and Maro Ahalya,1978,srikanth-nayar,Srikanth Nayar,director,
TIO,Radhakrishna,1978,k-raghavendra-rao,K. Raghavendra Rao,director,
TIU,Rajaputhra Rahasyamu,1978,s-d-lal,S.D. Lal,director,
TIZ,Rama Krishnulu,1978,v-b-rajendraprasad,V.B. Rajendraprasad,director,
TIY,Ramachilaka,1978,singeetham-srinivasa-rao,Singeetham Srinivasa Rao,director,
TJB,Ramudu Rangadu,1978,p-chandrasekhara-reddy,P. Chandrasekhara Reddy,director,
TJH,Rickshaw Raji,1978,d-s-prakash-rao,D.S. Prakash Rao,director,
TJJ,Rowdi Rangamma,1978,vijayanirmala,Vijayanirmala,director,
TKL,Sabhash Gopi,1978,maanikonda-madhusudhana-rao,Maanikonda Madhusudhana Rao,director,
TJN,Sahasavantudu,1978,k-bapaiah,K. Bapaiah,director,
SPJ,Sathi Savithri,1978,b-a-subbarao,B.A. Subbarao,director,
TKI,Seeta MaaLakshmi,1978,k-vishwanath,K. Vishwanath,director,
TKJ,Seetapathi Samsaram,1978,m-s-kota-reddy,M.S. Kota Reddy,director,
BFGZ,Shankar Saleem Saiman,1978,p-madhavan,P. Madhavan,director,
TKX,Simha Baludu,1978,k-raghavendra-rao,K. Raghavendra Rao,director,
TKY,Simha Garjana,1978,kommineni-seshagiri-rao,Kommineni Seshagiri Rao,director,
AMHZ,A Sister for Kittu,1978,s-n-s-sastry,S.N.S. Sastry,director,
TLC,Sivaranjani,1978,dasari-narayana-rao,Dasari Narayana Rao,director,
BFPP,Sri Krishna Mahatyam,1978,p-subramanyam,P. Subramanyam,director,
TKS,Sri Rama Pattabhishekam,1978,nandamuri-taraka-rama-rao,Nandamuri Taraka Rama Rao,director,
TKT,Sri Rama Raksha,1978,tatineni-rama-rao,Tatineni Rama Rao,director,
BEOD,Sri Thirupathi Kshetra Mahathyam,1978,vijay,Vijay,director,
TLS,Sudha Bindhuvulu,1978,sai-raojee,Sai Raojee,director,
SQX,Surya Chandrulu,1978,v-c-guhanathan,V.C. Guhanathan,director,
BCFJ,Swamy Ayyappa,1978,p-subramanyam,P. Subramanyam,director,
TMD,Swarga Seema,1978,p-chandrasekhara-reddy,P. Chandrasekhara Reddy,director,
SRE,Thalle Challani Dhaivam,1978,m-s-gopinath,M.S. Gopinath,director,
TMZ,Tuphan Mail,1978,k-s-reddy,K.S. Reddy,director,
TNW,Vayasu Pilichindhi,1978,c-v-sridhar,C.V. Sridhar,director,
TOE,Vichitra Jeevitam,1978,v-madhusudhana-rao,V. Madhusudhana Rao,director,
TOM,Yugapurushudu,1978,k-bapaiah,K. Bapaiah,director,
STB,Aadadante Alusa,1979,m-mallikarjun-rao,M. Mallikarjun Rao,director,
BIAK,Aanimuthyalu,1979,vidwan-prasad,Vidwan Prasad,director,
BJQT,Ajeyudu,1979,s-p-muthuraman,S.P. Muthuraman,director,
STQ,Allari Pillalu,1979,c-s-rao,C.S. Rao,director,
BCEA,Allari Vayasu,1979,jagapathi-rajasekhar,Jagapathi Rajasekhar,director,
BCFL,Allavudin Adbutha Deepam,1979,i-v-sasi,I.V. Sasi,director,
TPI,Amma Evarikaina Amma,1979,r-thyagarajan,R. Thyagarajan,director,
TPN,Andaman Ammayi,1979,v-madhusudhana-rao,V. Madhusudhana Rao,director,
AMIP,Andhadu Aagadu,1979,s-d-lal,S.D. Lal,director,
TPM,Andhamaina Anubhavam,1979,k-balachandar,K. Balachandar,director,
TQF,Anthuleni Vintha Katha,1979,e-mohan-das,E. Mohan Das,director,
BIAE,Aparichithulu,1979,kasinath,Kasinath,director,
BJFG,Arjuna Garvabangam,1979,hunsur-krishnamurthy,Hunsur Krishnamurthy,director,
TQY,Bangaru Chellelu,1979,boina-subbarao,Boina Subbarao,director,
TQZ,Bangaru Gudi,1979,k-s-r-doss,K.S.R. Doss,director,
BJRS,Bhairavi,1979,m-bhaskar,M. Bhaskar,director,
BJME,Bhale Soggadu,1979,c-v-rajendran,C.V. Rajendran,director,
BEDS,Bhuvaneshwari,1979,m-mallikarjun-rao,M. Mallikarjun Rao,director,
TRK,Bomma Boruse Jeevitham,1979,kommineni-seshagiri-rao,Kommineni Seshagiri Rao,director,
TRL,Bottu Katuka,1979,k-durga-nageswara-rao,K. Durga Nageswara Rao,director,
TRB,Burripalem Bullodu,1979,bheeram-mastan-rao,Bheeram Mastan Rao,director,
TRN,Captain Krishna,1979,k-s-r-doss,K.S.R. Doss,director,
TRX,Chaaya,1979,v-hanuman-prasad,V. Hanuman Prasad,director,
TRV,Cheyyethi Jai Kottu,1979,kommineni-seshagiri-rao,Kommineni Seshagiri Rao,director,
TSJ,Dasa Thirigindhi,1979,katta-subbarao,Katta Subbarao,director,
BDWU,Devude Durmarguda,1979,prem-kumar,Prem Kumar,director,
BFIU,Dharma Yuddham,1979,r-c-shakthi,R.C. Shakthi,director,
BCEZ,Donga Dora,1979,t-n-balu,T.N. Balu,director,
TSZ,Dongalaku Saval,1979,k-s-r-doss,K.S.R. Doss,director,
TTD,Driver Ramudu,1979,k-raghavendra-rao,K. Raghavendra Rao,director,
TTI,Edadugula Anubhandham,1979,p-lakshmi-deepak,P. Lakshmi Deepak,director,
TTK,Edi Papam? Edi Punyam?,1979,k-vasu,K. Vasu,director,
UKO,Erra Gulabilu,1979,bharathirajaa,Bharathirajaa,director,
TTW,Evadabba Sommu,1979,k-s-r-doss,K.S.R. Doss,director,
BHBV,Evaro Chustunnaru,1979,c-rudraiah,C. Rudraiah,director,
TTZ,Gali Vaana,1979,aadhiraju-anandmohan,Aadhiraju Anandmohan,director,
TUA,Gandharva Kanya,1979,b-vittalacharya,B. Vittalacharya,director,
BEXC,Gayatri,1979,vijay,Vijay,director,
BGHG,Golconda Gajadonga,1979,p-neelakantan,P. Neelakantan,director,
BHJI,Gopi,1979,r-k-bathula,R.K. Bathula,director,
TUP,Gorintaku,1979,dasari-narayana-rao,Dasari Narayana Rao,director,
TUS,Guppedu Manasu,1979,k-balachandar,K. Balachandar,director,
TUY,Harijan,1979,raveendran,Raveendran,director,
TVA,Hemahemeelu,1979,vijayanirmala,Vijayanirmala,director,
TVH,I Love You,1979,b-l-nandan-rao,B.L. Nandan Rao,director,
TVH,I Love You,1979,vayunanda-rao,Vayunanda Rao,director,
BGQJ,Iddaru Asadyule,1979,k-s-r-doss,K.S.R. Doss,director,
TVI,Idhi Katha Kadhu,1979,k-balachandar,K. Balachandar,director,
TTL,Idho Charitra,1979,k-balachandar,K. Balachandar,director,
TVJ,Illali Muchatlu,1979,m-s-kota-reddy,M.S. Kota Reddy,director,
TVP,Intinti Ramayanam,1979,parvataneni-sambasiva-rao,Parvataneni Sambasiva Rao,director,
BIUW,Jeevana Leela,1979,srinivas-murthy,Srinivas Murthy,director,
TWN,Judagadu,1979,v-madhusudhana-rao,V. Madhusudhana Rao,director,
TWY,Kaliyuga Mahabharatham,1979,v-hanuman-prasad,V. Hanuman Prasad,director,
TXC,Kalyani,1979,dasari-narayana-rao,Dasari Narayana Rao,director,
TXF,Kamalamma Kamatham,1979,k-pratyagatma,K. Pratyagatma,director,
TXI,Kanchiki Cherani Katha,1979,puranam-subrahmanya-sharma,Puranam Subrahmanya Sharma,director,
BFOZ,Karate Kamala,1979,kommineni-seshagiri-rao,Kommineni Seshagiri Rao,director,
TXO,Karthika Deepam,1979,p-lakshmi-deepak,P. Lakshmi Deepak,director,
WRE,Katha Marindi,1979,madhu,Madhu,director,
TCR,Konda Gali,1979,ramu-kariat,Ramu Kariat,director,
TYE,Korikale Gurralaithe,1979,dasari-narayana-rao,Dasari Narayana Rao,director,
TYG,Kotha Alludu,1979,parvataneni-sambasiva-rao,Parvataneni Sambasiva Rao,director,
TYH,Kotha Kodalu,1979,k-hemambharadhara-rao,K. Hemambharadhara Rao,director,
TYF,Kothalarayudu,1979,k-vasu,K. Vasu,director,
TYD,Kudi Edamaithe,1979,t-l-v-prasad,T.L.V. Prasad,director,
TYM,Kukka Katuku Cheppu Debba,1979,eeranki-sharma,Eeranki Sharma,director,
TYY,Lakshmi Pooja,1979,kommineni-seshagiri-rao,Kommineni Seshagiri Rao,director,
TDE,Love Marriage,1979,thammareddy-lenin-babu,Thammareddy Lenin Babu,director,
TZK,Maa Vaari Manchithanam,1979,b-a-subbarao,B.A. Subbarao,director,
AMKA,Maa Voori Devatha,1979,giridhar,Giridhar,director,
TZL,Maavoollo Mahasivudu,1979,raja-chandra,Raja Chandra,director,
BFBI,Manavuri Maruti,1979,p-sekhar,P. Sekhar,director,
BJEH,Manchiki Sthanam Ledhu,1979,k-l-narasimha-rao,K.L. Narasimha Rao,director,
UAC,Mande Gundelu,1979,k-bapaiah,K. Bapaiah,director,
UAD,Mangala Thoranalu,1979,singeetham-srinivasa-rao,Singeetham Srinivasa Rao,director,
UAP,Maro Seetha Katha,1979,n-gopalakrishna,N. Gopalakrishna,director,
TEY,Moodu Puvvulu Aaru Kayalu,1979,vijayanirmala,Vijayanirmala,director,
BGOY,Muddu Muchata,1979,k-vasu,K. Vasu,director,
UBB,Muddula Koduku,1979,v-b-rajendraprasad,V.B. Rajendraprasad,director,
BDJI,Mullu Puvvu,1979,j-mahendran,J. Mahendran,director,
UBH,Mutthaiduva,1979,a-c-trilokchandar,A.C. Trilokchandar,director,
UBM,Naa Illu Naa Vallu,1979,raja-chandra,Raja Chandra,director,
BJWX,Naga Mohini,1979,durai,Durai,director,
UWV,Nagna Satyam,1979,u-visweswara-rao,U. Visweswara Rao,director,
UBN,Namaala Thaathayya,1979,k-hemambharadhara-rao,K. Hemambharadhara Rao,director,
BDLZ,Ne Ninnu Maruvalenu,1979,vijay,Vijay,director,
UCG,Needa,1979,dasari-narayana-rao,Dasari Narayana Rao,director,
UCV,Nindu Noorellu,1979,k-raghavendra-rao,K. Raghavendra Rao,director,
UDD,Oka Challani Rathri,1979,k-vasu,K. Vasu,director,
BFVZ,Pacha Bottu,1979,b-n-r,B.N.R,director,
BFVN,Pagati Kalalu,1979,madhubabu,Madhubabu,director,
UDQ,Panchabhuthalu,1979,p-chandrasekhara-reddy,P. Chandrasekhara Reddy,director,
BJXR,Pavithra Prema,1979,d-s-prakash-rao,D.S. Prakash Rao,director,
UED,Peddillu Chinnillu,1979,dasari-narayana-rao,Dasari Narayana Rao,director,
BHAF,Pidugu Lanti Pilla,1979,chakravarthy,Chakravarthy,director,
BGSP,Pratyaksha Dhaivam,1979,k-shankar,K. Shankar,director,
UER,Pratyusha,1979,jatla-venkataswamy-naidu,Jatla Venkataswamy Naidu,director,
UEW,President Peramma,1979,k-vishwanath,K. Vishwanath,director,
UEX,Priyabandhavi,1979,durai,Durai,director,
TIK,Punadhi Ralllu,1979,rajkumar-gudapati,Rajkumar Gudapati,director,
UFD,Raa Raa Krishnayya,1979,yogi,Yogi,director,
UFO,Rama Banam,1979,y-eshwar-reddy,Y. Eshwar Reddy,director,
BJNI,Ramu Gelupu Needhe,1979,r-thyagarajan,R. Thyagarajan,director,
UFS,Rangoon Rowdy,1979,dasari-narayana-rao,Dasari Narayana Rao,director,
BHRJ,Rathi Manmadha,1979,polavarapu-brahmananda-rao,Polavarapu Brahmananda Rao,director,
UFX,Ravanude Ramudaithe,1979,dasari-narayana-rao,Dasari Narayana Rao,director,
BDOS,Sahasavanthuralu,1979,a-bhimsingh,A. Bhimsingh,director,
UGK,Samajaniki Sawal,1979,s-p-rajaram,S.P. Rajaram,director,
UHA,Seete Ramudaithe,1979,boina-subbarao,Boina Subbarao,director,
UGP,Shanku Theertham,1979,vijayanirmala,Vijayanirmala,director,
UHN,Shokillarayudu,1979,s-d-lal,S.D. Lal,director,
BIKD,Siva Kesavulu,1979,g-c-sekhar,G.C. Sekhar,director,
TLK,Sommokkadidhi Sokokadidhi,1979,singeetham-srinivasa-rao,Singeetham Srinivasa Rao,director,
VGC,Sree Vinayaka Vijayamu,1979,kamalakara-kameshwara-rao,Kamalakara Kameshwara Rao,director,
BJEX,Sri Raghavendra Mahima or Mantralaya Mahatyam,1979,t-v-singh-takur,T.V. Singh Takur,director,
UHS,Sri Tirupathi Venkateswara Kalyanam,1979,nandamuri-taraka-rama-rao,Nandamuri Taraka Rama Rao,director,
UHT,SriMad Virata Parvamu,1979,nandamuri-taraka-rama-rao,Nandamuri Taraka Rama Rao,director,
UHQ,Sriramabantu,1979,i-n-murthy,I.N. Murthy,director,
UHV,Srungara Ramudu,1979,k-shankar,K. Shankar,director,
RWU,Swamy Drohulu,1979,giduthuri-suryam,Giduthuri Suryam,director,
TMP,Tayaramma Bangarayya,1979,kommineni-seshagiri-rao,Kommineni Seshagiri Rao,director,
BKBJ,Thiruguleni Monagadu,1979,r-sundaram,R. Sundaram,director,
UJG,Thoorpu Velle Railu,1979,bapu,Bapu,director,
UJI,Tiger,1979,nandamuri-ramesh,Nandamuri Ramesh,director,
UJS,Urvasi Neeve Naa Preyasi,1979,c-v-sridhar,C.V. Sridhar,director,
BITG,Vajrala Jalapatham,1979,giribabu-bandaru,Giribabu Bandaru,director,
BDVH,Vendi Radham,1979,krishnan-panju,Krishnan-Panju,director,
UKE,Vetagadu,1979,k-raghavendra-rao,K. Raghavendra Rao,director,
BKCC,Vijaya,1979,k-durga-nageswara-rao,K. Durga Nageswara Rao,director,
UKJ,Viyyalavaari Kaiyalu,1979,katta-subbarao,Katta Subbarao,director,
BKCK,Yavvanam Katesindi,1979,bharathan,Bharathan,director,
UKS,Yugandhar,1979,k-s-r-doss,K.S.R. Doss,director,
ULK,Aadadhi Gadapa Dhatithe,1980,b-s-narayana,B.S. Narayana,director,
BJQL,Aakasamlo Bhukampam,1980,k-balachandar,K. Balachandar,director,
UMA,Aalayam,1980,a-sriram-reddy,A. Sriram Reddy,director,
UMZ,Aarani Mantalu,1980,k-vasu,K. Vasu,director,
ULE,Aatagadu,1980,tatineni-rama-rao,Tatineni Rama Rao,director,
BJGB,Aavesham,1980,vijayanand,Vijayanand,director,
ULM,Adrushtavanthudu,1980,g-c-sekhar,G.C. Sekhar,director,
AMME,Agni Samskaram,1980,g-v-prabhakar,G.V. Prabhakar,director,
UME,Allari Bava,1980,parvataneni-sambasiva-rao,Parvataneni Sambasiva Rao,director,
UMF,Alludu Pattina Baratam,1980,k-vishwanath,K. Vishwanath,director,
UMI,Ammayi Mogudu Mamaku Yamudu,1980,amrutham,Amrutham,director,
BIZK,Andhala Raasi,1980,k-r-v-bhaktha,K.R.V. Bhaktha,director,
BDEA,Anna Thammulla Sapadam,1980,p-neelakantan,P. Neelakantan,director,
BGOJ,Asadhyulaku Asadhyudu,1980,r-sundaram,R. Sundaram,director,
BJAI,Asha Deepalu,1980,e-prakash-reddy,E. Prakash Reddy,director,
UNM,Badayi Basavayya,1980,boina-subbarao,Boina Subbarao,director,
SVY,Bandhipotu Muta,1980,m-karnan,M. Karnan,director,
UNT,Bandodu Gundamma,1980,dasari-narayana-rao,Dasari Narayana Rao,director,
UNV,Bangaru Bava,1980,katta-subbarao,Katta Subbarao,director,
UNW,Bangaru Lakshmi,1980,r-thyagarajan,R. Thyagarajan,director,
BGJN,Bapuji Bharatam,1980,relangi-narasimha-rao,Relangi Narasimha Rao,director,
UOC,Bebbuli,1980,v-madhusudhana-rao,V. Madhusudhana Rao,director,
BCEY,Bhaktha Siriyala,1980,hunsur-krishnamurthy,Hunsur Krishnamurthy,director,
UOO,Bhale Krishnudu,1980,k-raghavendra-rao,K. Raghavendra Rao,director,
UPC,Bommala Koluvu,1980,kommineni-seshagiri-rao,Kommineni Seshagiri Rao,director,
UPD,Buchi Babu,1980,dasari-narayana-rao,Dasari Narayana Rao,director,
UPK,Challenge Ramudu,1980,t-l-v-prasad,T.L.V. Prasad,director,
UPL,Chandipriya,1980,v-madhusudhana-rao,V. Madhusudhana Rao,director,
UPQ,Chesina Basalu,1980,k-s-r-doss,K.S.R. Doss,director,
BHCK,Chukkallo Chandrudu,1980,c-s-rao,C.S. Rao,director,
UQC,Chuttalunnaru Jagratha,1980,b-v-prasad,B.V. Prasad,director,
BDEY,Cinema Pitchodu,1980,y-eshwar-reddy,Y. Eshwar Reddy,director,
UQD,Circus Ramudu,1980,dasari-narayana-rao,Dasari Narayana Rao,director,
BEFQ,Dappu Sai Gadu,1980,r-k-bathula,R.K. Bathula,director,
UQR,Devudichina Koduku,1980,k-s-r-doss,K.S.R. Doss,director,
BINA,Dhagakorulu,1980,r-pattabhi-raman-pattu,R. Pattabhi Raman (Pattu),director,
UQU,Dharma Chakram,1980,p-lakshmi-deepak,P. Lakshmi Deepak,director,
UQW,Dharmam Dari Thappithe,1980,srinivas-reddy,Srinivas Reddy,director,
BDXY,Dr Madhu,1980,m-r-nag,M.R. Nag,director,
URI,Edantastula Meda,1980,dasari-narayana-rao,Dasari Narayana Rao,director,
BDXB,Endaro Mahanubavulu,1980,panyam-jaychandra-mouli,Panyam Jaychandra Mouli,director,
USA,Gandharagolam,1980,singeetham-srinivasa-rao,Singeetham Srinivasa Rao,director,
USG,Gayyali Gangamma,1980,bheeram-mastan-rao,Bheeram Mastan Rao,director,
USK,Gharana Donga,1980,k-raghavendra-rao,K. Raghavendra Rao,director,
USN,Gopalrao Gari Ammayi,1980,k-vasu,K. Vasu,director,
USV,Guru,1980,i-v-sasi,I.V. Sasi,director,
USW,Gutiloni Ramachilaka,1980,ram-mohan-rao-gullapalli,Ram Mohan Rao Gullapalli,director,
USZ,Hare Krishna Hello Radha,1980,c-v-sridhar,C.V. Sridhar,director,
UTP,O Inti Bhagotham,1980,devadas-kanakala,Devadas Kanakala,director,
BGUP,Janma Hakku,1980,c-v-sridhar,C.V. Sridhar,director,
UUD,Jathara,1980,davala-satyam,Davala Satyam,director,
BFWX,Jeevitha Chakram,1980,k-bhagyaraj,K. Bhagyaraj,director,
UUW,Kaksha,1980,v-c-guhanathan,V.C. Guhanathan,director,
