film_id,title,year,decade,genres,director,cast,synopsis,language,country,poster_url,source_url,plot
WCF,Satyabhama,1981,1980s,,K. Raghavendra Rao,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/WCF/info,
WCG,Satyam Sivam,1981,1980s,,K. Raghavendra Rao,,"Guest Appearance: Raavi Kondal Rao, Panduranga Rao, Koka Raghava Rao",Telugu,India,/static/posters/WCG.jpg,https://indiancine.ma/WCG/info,
BHVG,Sawal,1981,1980s,,,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BHVG/info,
WCJ,Seetakoka Chilaka,1981,1980s,"Musical, Romance",Bharathirajaa,,"Musical fantasy addressing communal harmony. Raghu (Karthik), the son of a Brahmin widow, falls in love with the Christian woman Karuna (Aruna). Karuna’s brother (Sarat Babu), who does not like Raghu, warns him to keep away from his sister and to leave the village. Later the priest of the local church intervenes and both Raghu and Karuna abandon their respective religions to be able to live together.",Telugu,India,/static/posters/WCJ.jpg,https://indiancine.ma/WCJ/info,
BJQG,Shirdi Saibaba,1981,1980s,,Ashok Bhushan,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BJQG/info,
WCW,Shri Raghavendra Vaibhavam,1981,1980s,,B. Vittalacharya,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/WCW/info,
BECH,Simhaswapnam,1981,1980s,,P. Durga Prasad,,,Telugu,,/static/posters/BECH.jpg,https://indiancine.ma/BECH/info,
BGSB,Sisindrilu Chichubuddi,1981,1980s,,Geetha Priya,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BGSB/info,
BGNU,Siva Bhaktha Vijayamu,1981,1980s,,A.P. Nagarajan,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BGNU/info,
BEAN,Sri Anjaneya Charitra,1981,1980s,,Ganga,,,Telugu,India,/static/posters/BEAN.jpg,https://indiancine.ma/BEAN/info,
BEOS,Sri Lakshminarayana Vaibhavam,1981,1980s,,K. Shankar,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BEOS/info,
BDON,Sri Sivakumara Sambavam,1981,1980s,,R. Thyagarajan,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BDON/info,
BKAZ,Sridevi,1981,1980s,,Balaji,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BKAZ/info,
WDL,Srirasthu Subhamasthu,1981,1980s,,Katta Subbarao,,"Guest Appearance: M. Prabhakar Reddy, Rajanala, C.H. Krishna Murthy Special Appearance: Mikkilineni Jagadish Babu, Vyas Chand",Telugu,India,/static/posters/WDL.jpg,https://indiancine.ma/WDL/info,
VGO,Srivari Muchatlu,1981,1980s,,Dasari Narayana Rao,,,Telugu,India,/static/posters/VGO.jpg,https://indiancine.ma/VGO/info,
BGMZ,Swamye Saranam Ayyappa,1981,1980s,,Dhasarathan,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BGMZ/info,
WDW,Swargam,1981,1980s,,K. Durga Nageswara Rao,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/WDW/info,
WEB,Taxi Driver,1981,1980s,,S.P. Chittibabu,,,Telugu,India,/static/posters/WEB.jpg,https://indiancine.ma/WEB/info,
WEU,Thiruguleni Manishi,1981,1980s,,K. Raghavendra Rao,,,Telugu,India,/static/posters/WEU.jpg,https://indiancine.ma/WEU/info,
WEO,Tholikodi Koosindi,1981,1980s,,K. Balachandar,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/WEO/info,
WEQ,Thyagayya,1981,1980s,Musical,Bapu,,"Bapu’s remake of Chittor V. Nagaiah’s classic Saint film (1946) adapted his mythological style to the notion of classicism proposed by Vishwanath’s Shankarabharanam (1979). The latter film’s star, Somayajulu, here plays the Telugu saint Thyagaraja (1767-1847) who defies Serfoji, the king of Tanjore. When the hero’s sister-in-law Ganga steals his precious deity and throws it in the Kaveri river, the saint goes on a pilgrimage in search of his god. Several divine interventions later (filmed in Bapu’s typical frontal-address mythological style) and following the death of his wife Kamala, the saint eventually transforms into a sanyasi, a renouncer. Unlike the pre- Independence versions of the genre, this film exemplifies the essential requirement of a neo- traditional ‘authenticity’ in terms of contemporary caste for the cinema Vishwanath and others pioneered. Here S.P. Balasubramanyam, who sang the kritis of Thyagaraja, was criticised by Carnatic vocalists for not being classical enough: this attack, unlike those pointing to the performance or soundtrack as the far more obvious instances of pandering to popular taste in the name of ‘high’ art, appeared to be seen as far more damaging to the film.",Telugu,India,/static/posters/WEQ.jpg,https://indiancine.ma/WEQ/info,
WEW,Todu Dongalu,1981,1980s,,K. Vasu,,,Telugu,India,/static/posters/WEW.jpg,https://indiancine.ma/WEW/info,
WFO,Vaaralabbai,1981,1980s,,Raja Chandra,,,Telugu,India,/static/posters/WFO.jpg,https://indiancine.ma/WFO/info,
BGBN,Vadani Malli,1981,1980s,,A.V.M. Murugan,,,Telugu,India,/static/posters/BGBN.jpg,https://indiancine.ma/BGBN/info,
WGA,Viswaroopam,1981,1980s,,Dasari Narayana Rao,,,Telugu,India,/static/posters/WGA.jpg,https://indiancine.ma/WGA/info,
WGM,Aadi Vishnulu,1982,1980s,,,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/WGM/info,
XHL,Aapadbandhavulu,1982,1980s,,Y. Eshwar Reddy,,,Telugu,India,/static/posters/XHL.jpg,https://indiancine.ma/XHL/info,
WGP,O Adadhi O Magaadu,1982,1980s,,Dasari Narayana Rao,,,Telugu,India,/static/posters/WGP.jpg,https://indiancine.ma/WGP/info,
BGHO,Amara Geetham,1982,1980s,,R. Sundar Rajan,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BGHO/info,
WHI,Anantha Raagalu,1982,1980s,,V. Prabhakar,,,Telugu,India,/static/posters/WHI.jpg,https://indiancine.ma/WHI/info,
BJQZ,Andhagadu,1982,1980s,,T.N. Balu,,,Telugu,,/static/posters/BJQZ.jpg,https://indiancine.ma/BJQZ/info,
CKFV,Angadhudu,1982,1980s,,,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/CKFV/info,
WHS,Anuraga Devatha,1982,1980s,,Tatineni Rama Rao,,,Telugu,India,/static/posters/WHS.jpg,https://indiancine.ma/WHS/info,
BIJU,Athaku Thagga Allullu,1982,1980s,,Ramanarayanan,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BIJU/info,
BDSD,Bala Nagamma,1982,1980s,,K. Shankar,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/BDSD/info,
XIQ,Bandhalu Anubandhalu,1982,1980s,,Bhargava,,,Telugu,India,/static/posters/XIQ.jpg,https://indiancine.ma/XIQ/info,
AMUD,Bandipotu Simham,1982,1980s,"Action, Drama",S.P. Muthuraman,,"This film is dubbed from Tamil film ""Ranuva Veeran (1981)"". The film opens with Chiranjeevi being chased and caught by a group of policemen, but he escapes. Meanwhile, a young military man (Rajinikanth) returns to his village, which is known for frequent thefts and murders perpetrated by the mysterious ""One-Eyed Man"" (Chiranjeevi) and his gang of thieves. Rajini soon meets Chiranjeevi; the two were once college roommates, but they had since separated. In addition to Chiranjeevi, Rajini reunites with his father (Poornam Vishwanatha), an Orthodox Iyengar who always condemns him, and he finds out that his sister eloped with a man few years before, which he later finds out was other than the gangleader of the thieves himself, Chiranjeevi. Sridevi plays Rajini's love interest as a poultry farm girl in a highly glamorous role. The climax fight between Rajini and Chiranjeevi is the highlight of the movie. In the end, Chiranjeevi gets shot by his own son.",Telugu,India,/static/posters/AMUD.jpg,https://indiancine.ma/AMUD/info,
WJC,Bangaru Bhoomi,1982,1980s,,P. Chandrasekhara Reddy,,,Telugu,India,/static/posters/WJC.jpg,https://indiancine.ma/WJC/info,
WJD,Bangaru Kanuka,1982,1980s,,V. Madhusudhana Rao,,,Telugu,India,/static/posters/WJD.jpg,https://indiancine.ma/WJD/info,
WJE,Bangaru Koduku,1982,1980s,,K.S.R. Doss,,,Telugu,India,/static/posters/WJE.jpg,https://indiancine.ma/WJE/info,
WJQ,Bhakta Dhruva Markandeya,1982,1980s,,Paluvayi Bhanumathi,,,"Telugu, Tamil",,/static/posters/WJQ.jpg,https://indiancine.ma/WJQ/info,
BFDG,Bhaktha Gnyanadeva,1982,1980s,,Hunsur Krishnamurthy,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BFDG/info,
WJT,Bhale Kapuram,1982,1980s,,N. Gopalakrishna,,,Telugu,India,/static/posters/WJT.jpg,https://indiancine.ma/WJT/info,
WKB,Billa Ranga,1982,1980s,,K.S.R. Doss,,,Telugu,India,/static/posters/WKB.jpg,https://indiancine.ma/WKB/info,
WKD,Bobbili Puli,1982,1980s,,Dasari Narayana Rao,,,Telugu,India,/static/posters/WKD.jpg,https://indiancine.ma/WKD/info,
BDXM,Cancer Sukavyadhulu,1982,1980s,,Pillai,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BDXM/info,
WKK,Chalaki Chellamma,1982,1980s,,Janakiram,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/WKK/info,
WKO,Chandamama,1982,1980s,,Relangi Narasimha Rao,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/WKO/info,
BHEM,Chattamtho Chelagatam,1982,1980s,,N.S. Rajbharath,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BHEM/info,
BGSZ,Chilipi Chinnodu,1982,1980s,,G.N. Rangarajan,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BGSZ/info,
BEDM,Chilipi Vayasu,1982,1980s,,M.A. Kaja,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BEDM/info,
BHWZ,Chupulu Kalisina Subhavela,1982,1980s,,M. Rosi Raju,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/BHWZ/info,
BDFS,Circus Prapancham,1982,1980s,,,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BDFS/info,
WLP,Devatha,1982,1980s,,K. Raghavendra Rao,,,Telugu,India,/static/posters/WLP.jpg,https://indiancine.ma/WLP/info,
BFEO,Dhaiva Leelalu,1982,1980s,,M.A. Thirumugham,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BFEO/info,
WLS,Dharma Vaddi,1982,1980s,,K.B. Tilak,,,Telugu,India,/static/posters/WLS.jpg,https://indiancine.ma/WLS/info,
WMG,Doctor Cine Actor,1982,1980s,,Vijayanirmala,,"Guest Appearance: Geetha (Actress), K.J. Saradhi, Kantharao, Nagesh Babu, Mada, Jaggarao, Thota Subbarao, D. Ramanaidu, Nandamuri Taraka Rama Rao, Dasari Narayana Rao, Katta Subbarao",Telugu,India,/static/posters/WMG.jpg,https://indiancine.ma/WMG/info,
BERS,Dongalosthunnaru Jagratha,1982,1980s,,R. Thyagarajan,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BERS/info,
BIZB,Dr Malathi,1982,1980s,,Atluri Madhusudhana Rao,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BIZB/info,
WMO,Edi Dharmam Edi Nyayam,1982,1980s,,Bapu,,,Telugu,India,/static/posters/WMO.jpg,https://indiancine.ma/WMO/info,
WMP,Ee Charitra A Sirato?,1982,1980s,,Vejalla Satyanarayana,,,Telugu,India,/static/posters/WMP.jpg,https://indiancine.ma/WMP/info,
WMR,Eenadu,1982,1980s,,P. Sambasiva Rao,,,Telugu,India,/static/posters/WMR.jpg,https://indiancine.ma/WMR/info,
WMV,Ekalavya,1982,1980s,,Vijay Reddy,,"Guest Appearance: J.V. Somayajulu, Ranganath, Jayanthi, Prabha",Telugu,India,/static/posters/WMV.jpg,https://indiancine.ma/WMV/info,
WMY,Entha Ghatu Premayo,1982,1980s,,Parvataneni Sambasiva Rao,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/WMY/info,
BGLK,Eswara Kataksyam,1982,1980s,,A.P. Nagarajan,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BGLK/info,
WNF,Evandoi Srimathigaru,1982,1980s,,Relangi Narasimha Rao,,,Telugu,India,/static/posters/WNF.jpg,https://indiancine.ma/WNF/info,
BJEL,Garuda Rekha,1982,1980s,,P.S. Prakash,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BJEL/info,
WNZ,Golconda Abbulu,1982,1980s,,Dasari Narayana Rao,,,Telugu,India,/static/posters/WNZ.jpg,https://indiancine.ma/WNZ/info,
WOA,Gopala Krishnudu,1982,1980s,,A. Kodandarami Reddy,,,Telugu,India,/static/posters/WOA.jpg,https://indiancine.ma/WOA/info,
BHOQ,Grama Kakshalu,1982,1980s,,V.C. Guhanathan,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BHOQ/info,
WOE,Gruhapravesam,1982,1980s,,B. Bhaskar Rao,,Guest Appearance: Ranganath,Telugu,India,/static/posters/WOE.jpg,https://indiancine.ma/WOE/info,
BIYS,Hanthakulaku Sawal,1982,1980s,,S.P. Muthuraman,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BIYS/info,
BEHT,Himabindu,1982,1980s,,Prasad,,"This film is dubbed from Tamil film ""Arathanai (1981)"".",Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BEHT/info,
WOS,Iddaru Kodukulu,1982,1980s,,Katta Subbarao,,,Telugu,India,/static/posters/WOS.jpg,https://indiancine.ma/WOS/info,
WOT,Idhi Pellantara,1982,1980s,,Vijay Bhaskar,,,Telugu,India,/static/posters/WOT.jpg,https://indiancine.ma/WOT/info,
WOX,Illali Korikalu,1982,1980s,,Ram Mohan Rao Gullapalli,,"Guest Appearance: Giribabu, Nutanprasad, Haribabu, Suryakantham, Subha, K. Vijaya",Telugu,India,/static/posters/WOX.jpg,https://indiancine.ma/WOX/info,
BERI,Illalu Chullallu,1982,1980s,,,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BERI/info,
WOW,Illantha Sandhadi,1982,1980s,,Relangi Narasimha Rao,,,Telugu,India,/static/posters/WOW.jpg,https://indiancine.ma/WOW/info,
BFCP,Indrudu Chandrudu,1982,1980s,,T. Krishna,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/BFCP/info,
BJER,Inspector Jagan,1982,1980s,,E. Prabhakar Reddy,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BJER/info,
BHBE,Intintiko Charitra,1982,1980s,,Katta Subbarao,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BHBE/info,
VRM,Intlo Ramayya Veedilo Krishnayya,1982,1980s,,Kodi Ramakrishna,,,Telugu,India,/static/posters/VRM.jpg,https://indiancine.ma/VRM/info,
WPM,Jagannatha Rathachakralu,1982,1980s,,V. Madhusudhana Rao,,,Telugu,India,/static/posters/WPM.jpg,https://indiancine.ma/WPM/info,
WPN,Jaggu,1982,1980s,,P. Chandrasekhara Reddy,,,Telugu,India,/static/posters/WPN.jpg,https://indiancine.ma/WPN/info,
BGJS,Jai Mahakali,1982,1980s,,Babubhai Mistri,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BGJS/info,
BEHW,Jai Santhoshi Matha,1982,1980s,,Vijay Sharma,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BEHW/info,
BFUL,Jayamalini,1982,1980s,,A. Jagannathan,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BFUL/info,
WPT,Jayasudha,1982,1980s,,K.V. Nandana Rao,,,Telugu,India,/static/posters/WPT.jpg,https://indiancine.ma/WPT/info,
WQC,John Jaffer Janardhan,1982,1980s,,I.V. Sasi,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/WQC/info,
WQF,Justice Chowdary,1982,1980s,,K. Raghavendra Rao,,,Telugu,India,/static/posters/WQF.jpg,https://indiancine.ma/WQF/info,
BJUK,Jwala,1982,1980s,,V. Srinivasan,,,Telugu,,/static/posters/BJUK.jpg,https://indiancine.ma/BJUK/info,
WQJ,Kadalivachina Kanakadurga,1982,1980s,,K.S. Reddy,,Guest Appearance: Kongara Jagaiah,Telugu,India,/static/posters/WQJ.jpg,https://indiancine.ma/WQJ/info,
BEXJ,Kalahala Kapuram,1982,1980s,,K. Vasu,,,Telugu,India,/static/posters/BEXJ.jpg,https://indiancine.ma/BEXJ/info,
WQR,Kalavari Samsaram,1982,1980s,,K.S. Rami Reddy,,,Telugu,India,/static/posters/WQR.jpg,https://indiancine.ma/WQR/info,
BDEV,Kaliyuga Jambavantudu,1982,1980s,,T.K. Mohan,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BDEV/info,
WQT,Kaliyuga Ramudu,1982,1980s,,K. Bapaiah,,"Guest Appearance: Kongara Jagaiah, Kantharao, K.J. Saradhi, Mikkilineni, Nirmala, Jaya Vijaya",Telugu,India,/static/posters/WQT.jpg,https://indiancine.ma/WQT/info,
BDCA,Kanne Bali,1982,1980s,,Krishna Kumar,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BDCA/info,
XQK,Kartavyam,1982,1980s,,Madhubabu,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/XQK/info,
WRM,Kayyala Ammayi Kalavari Abbayi,1982,1980s,,C.V. Ganesh,,,Telugu,India,/static/posters/WRM.jpg,https://indiancine.ma/WRM/info,
WSA,Korukunna Mogudu,1982,1980s,,Katta Subbarao,,,Telugu,India,/static/posters/WSA.jpg,https://indiancine.ma/WSA/info,
WSB,Kotha Neeru,1982,1980s,,K.S. Prakash Rao,,,Telugu,India,/static/posters/WSB.jpg,https://indiancine.ma/WSB/info,
WSD,Krishnarjunulu,1982,1980s,,Dasari Narayana Rao,,,Telugu,India,/static/posters/WSD.jpg,https://indiancine.ma/WSD/info,
WSF,Krishnavatharam,1982,1980s,,Bapu,,"Guest Appearance: Kantharao, Allu Ramalingaiah, Rallapalli",Telugu,India,/static/posters/WSF.jpg,https://indiancine.ma/WSF/info,
WSK,Lakshmi Pooja,1982,1980s,,B. Vittalacharya,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/WSK/info,
BFMN,Lambu Jambu,1982,1980s,,B.V. Padmanaba Charya,,,Telugu,,/static/posters/BFMN.jpg,https://indiancine.ma/BFMN/info,
BHLK,Madhura Geetham,1982,1980s,,Bharathi-Vasu,,"This film is dubbed from Tamil film ""Panneer Pushpangal (1981)"".",Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BHLK/info,
WSU,Madhura Swapnam,1982,1980s,,K. Raghavendra Rao,,,Telugu,India,/static/posters/WSU.jpg,https://indiancine.ma/WSU/info,
BDZJ,Maha Nati,1982,1980s,,S.R. Puttanna Kanagal,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BDZJ/info,
WSX,Maha Prasthanam,1982,1980s,,K. Hemambharadhara Rao,,,Telugu,India,/static/posters/WSX.jpg,https://indiancine.ma/WSX/info,
BEWG,Mahishasura Mardhini,1982,1980s,,,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BEWG/info,
WTE,Malle Pandiri,1982,1980s,,Jandhyala,,,Telugu,India,/static/posters/WTE.jpg,https://indiancine.ma/WTE/info,
BDNO,Manasa Kavinchake,1982,1980s,,Gopi,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BDNO/info,
BDVB,Manchu Kondalu,1982,1980s,,I.V. Sasi,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BDVB/info,
WTK,Manchu Pallaki,1982,1980s,,Vamsi (Dir),,,Telugu,India,/static/posters/WTK.jpg,https://indiancine.ma/WTK/info,
WTP,Mantralaya Sri Raghavendra Vaibavamu,1982,1980s,,M.R. Nag,,,Telugu,India,/static/posters/WTP.jpg,https://indiancine.ma/WTP/info,
BDGA,Maro Dharma Raju,1982,1980s,,,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BDGA/info,
AMWD,Maro Malupu,1982,1980s,,Vejalla Satyanarayana,,,Telugu,India,/static/posters/AMWD.jpg,https://indiancine.ma/AMWD/info,
WUE,Megha Sandesam,1982,1980s,,Dasari Narayana Rao,,"Dasari’s art-house melodrama shows the influence of Shankarabharanam (1979) on Telugu film. It invents a legend recalling Sternberg’s Der blaue engel (1930): an upright and much-loved poet, Ravindrababu (Nageshwara Rao) falls in love with the courtesan Padma (Jayapradha). He composes several poems praising her, proving to his wife (Jayasudha) that he needs Padma to survive as an artist. Sacrificing herself to his talent, the wife urges her husband to move in with his lover. However, when the poet’s daughter marries, Padma persuades him to go back to his wife. Overcome with remorse, Ravindrababu dies. Padma dies at the same time to confirm their profound unity. It remains Dasari’s best-known film outside AP. Apparently a homage to the Telugu lyricist Devulapalli Krishna Sastri who died shortly before the film was made and whose songs (e.g. Akulo akunai, Sigalo avi virulo, Mundu telisena) were reset to music by Ramesh Naidu and became very popular.",Telugu,India,/static/posters/WUE.jpg,https://indiancine.ma/WUE/info,
BIFB,Mettela Savvadi,1982,1980s,,J. Mahendran,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BIFB/info,
CKIC,Mister Vijay,1982,1980s,,S.A. Chandrashekhar,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/CKIC/info,
WUK,Mondi Ghatam,1982,1980s,,Raja Chandra,,,Telugu,India,/static/posters/WUK.jpg,https://indiancine.ma/WUK/info,
CKIE,Mr. Vijay,1982,1980s,,S.A. Chandrashekhar,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/CKIE/info,
BDCM,Mummidivaram Balayogeswara Charitra,1982,1980s,,Vijayaprakash,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BDCM/info,
BHUH,Musalodiki Dasara Pandaga,1982,1980s,,S.P. Muthuraman,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BHUH/info,
WUS,Naa Desam,1982,1980s,,K. Bapaiah,,"Child Artist: Harish (Actor), Meena",Telugu,India,/static/posters/WUS.jpg,https://indiancine.ma/WUS/info,
BGGB,Naa Pere Johnny,1982,1980s,,J. Mahendran,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BGGB/info,
WUT,Naalugu Sthambhaalaata,1982,1980s,,Jandhyala,,,Telugu,India,/static/posters/WUT.jpg,https://indiancine.ma/WUT/info,
VXJ,Nayudugarabbayi,1982,1980s,,B.V. Prasad,,,Telugu,India,/static/posters/VXJ.jpg,https://indiancine.ma/VXJ/info,
WVV,Nipputho Chelagatam,1982,1980s,,Kommineni Seshagiri Rao,,,Telugu,India,/static/posters/WVV.jpg,https://indiancine.ma/WVV/info,
WVZ,Nivurugappina Nippu,1982,1980s,,K. Bapaiah,,,Telugu,India,/static/posters/WVZ.jpg,https://indiancine.ma/WVZ/info,
BIXE,Nyaya Poratam,1982,1980s,,Ramanarayana,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/BIXE/info,
BING,Paga Pattina Bebbulli,1982,1980s,,S.V. Rajendra Singh Babu,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BING/info,
WWS,Pagabattina Simham,1982,1980s,,P. Chandrasekhara Reddy,,,Telugu,India,/static/posters/WWS.jpg,https://indiancine.ma/WWS/info,
BGBA,Palle Pilichindhi,1982,1980s,,Erramaneni Chandramouli,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/BGBA/info,
BFUQ,Palleturi Simham,1982,1980s,,S.P. Muthuraman,,"This film is dubbed from Tamil film ""Sakalakala Vallavan (1982)"".",Telugu,,/static/posters/BFUQ.jpg,https://indiancine.ma/BFUQ/info,
BHXG,Panneeru Pushpallu,1982,1980s,,B.R. Ravi Shankar,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BHXG/info,
BGFR,Paropakari Papanna,1982,1980s,,D.S. Prakash Rao,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BGFR/info,
BEOX,Parvathi Malli Puttindhi,1982,1980s,,K.S. Sethumadhavan,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/BEOX/info,
XXR,Pasupu Thadu Uri Thadu,1982,1980s,,Srirangam Sridhar,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/XXR/info,
BEHV,Patnam Mogudu Palleturi Pellam,1982,1980s,,Mouli,,,Telugu,,/static/posters/BEHV.jpg,https://indiancine.ma/BEHV/info,
WXE,Patnam Vachina Pathivrathalu,1982,1980s,,Mouli,,,Telugu,India,/static/posters/WXE.jpg,https://indiancine.ma/WXE/info,
BJXS,Pedda Babu,1982,1980s,,B.K. Mohan,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BJXS/info,
BJMV,Pellante Noorella Panta,1982,1980s,,P. Chandrasekhara Reddy,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BJMV/info,
WXK,Pelleedu Pillalu,1982,1980s,,Bapu,,,Telugu,India,/static/posters/WXK.jpg,https://indiancine.ma/WXK/info,
WXL,Pellilla Perayya,1982,1980s,,Kommineni Seshagiri Rao,,,Telugu,India,/static/posters/WXL.jpg,https://indiancine.ma/WXL/info,
WXU,Poola Pallaki,1982,1980s,,C. Umamaheswara Rao,,,Telugu,India,/static/posters/WXU.jpg,https://indiancine.ma/WXU/info,
WYA,Pralaya Rudrudu,1982,1980s,,A. Kodandarami Reddy,,,Telugu,India,/static/posters/WYA.jpg,https://indiancine.ma/WYA/info,
WYC,Pratheekaram,1982,1980s,,Ramineedu Gutha,,,Telugu,India,/static/posters/WYC.jpg,https://indiancine.ma/WYC/info,
WYB,Prathignya,1982,1980s,,Boina Subbarao,,"Guest Appearance: Kantharao, Dulipala, Kannada Prabhakar, Roopa",Telugu,,/static/posters/WYB.jpg,https://indiancine.ma/WYB/info,
ZAT,Prema Gola,1982,1980s,,M.L,,,Telugu,India,/static/posters/ZAT.jpg,https://indiancine.ma/ZAT/info,
WYL,Prema Murthulu,1982,1980s,,A. Kodandarami Reddy,,,Telugu,India,/static/posters/WYL.jpg,https://indiancine.ma/WYL/info,
WYM,Prema Nakshatram,1982,1980s,,Parvataneni Sambasiva Rao,,,Telugu,India,/static/posters/WYM.jpg,https://indiancine.ma/WYM/info,
WYN,Prema Sankellu,1982,1980s,,Vijayanirmala,,,Telugu,India,/static/posters/WYN.jpg,https://indiancine.ma/WYN/info,
BFWW,Premaku Padhabishekam,1982,1980s,,Durai,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BFWW/info,
BEXM,Preminchi Chudu,1982,1980s,,T.L.V. Prasad,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/BEXM/info,
BGKN,Punnami Vennela,1982,1980s,,P. Subramanyam (Telugu director),,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BGKN/info,
BEXX,Punyabhumi Kallu Therichindi,1982,1980s,,Devadas Kanakala,,,Telugu,India,/static/posters/BEXX.jpg,https://indiancine.ma/BEXX/info,
BFDP,Puramdara Dasu,1982,1980s,,R. Ramamurthy,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BFDP/info,
WYZ,Radha My Darling,1982,1980s,Drama,B. Bhaskar Rao,,,Telugu,India,/static/posters/WYZ.jpg,https://indiancine.ma/WYZ/info,
WZA,Radhamma Mogudu,1982,1980s,,C.S. Rao,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/WZA/info,
WZB,Raga Deepam,1982,1980s,,Dasari Narayana Rao,,,Telugu,India,/static/posters/WZB.jpg,https://indiancine.ma/WZB/info,
CKIT,Raja Mahal,1982,1980s,,B. Harinaryana,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/CKIT/info,
BHSP,Rangoon Raja,1982,1980s,,G.N. Rangarajan,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BHSP/info,
