film_id,title,year,decade,genres,director,cast,synopsis,language,country,poster_url,source_url,plot
WAG,Radha Kalyanam,1981,1980s,,Bapu,,,Telugu,India,/static/posters/WAG.jpg,https://indiancine.ma/WAG/info,
VDB,Ragile Jwala,1981,1980s,,K. Raghavendra Rao,,,Telugu,India,/static/posters/VDB.jpg,https://indiancine.ma/VDB/info,
WAH,Rahasya Gudachari,1981,1980s,,K.S.R. Doss,,"Guest Appearance: Sowkar Janaki, Eswar Rao, Prasadbabu",Telugu,India,/static/posters/WAH.jpg,https://indiancine.ma/WAH/info,
WAJ,Raitana Makkalu,1981,1980s,,Chindodi Bangaresh,,,"Telugu, Kannada",,/static/placeholder_poster.svg,https://indiancine.ma/WAJ/info,
WAT,Ramadandu,1981,1980s,,N.S. Mani,,,Telugu,India,/static/posters/WAT.jpg,https://indiancine.ma/WAT/info,
WAV,Ramalakshmanulu,1981,1980s,,R. Thyagarajan,,"Guest Appearance: Allu Ramalingaiah, K.V. Chalam",Telugu,India,/static/posters/WAV.jpg,https://indiancine.ma/WAV/info,
BDTI,Ramapuramlo Sita,1981,1980s,,Davala Satyam,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BDTI/info,
WBA,Ranikasula Rangamma,1981,1980s,,T.L.V. Prasad,,,Telugu,India,/static/posters/WBA.jpg,https://indiancine.ma/WBA/info,
BJPT,Rudrathandavam,1981,1980s,,Ram Mohan Rao Gullapalli,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BJPT/info,
WBS,Samsaram Santanam,1981,1980s,,V. Madhusudhana Rao,,,Telugu,India,/static/posters/WBS.jpg,https://indiancine.ma/WBS/info,
WBU,Sandhya Ragam,1981,1980s,,P.N. Ramachandra Rao,,,Telugu,India,/static/placeholder_poster.svg,https://indiancine.ma/WBU/info,
BJBH,Sangeetha,1981,1980s,,Dasari Narayana Rao,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BJBH/info,
BDCL,Sangham Marali,1981,1980s,,S.M. Santanam,,,Telugu,India,/static/posters/BDCL.jpg,https://indiancine.ma/BDCL/info,
BIHD,Saniswara Mahima,1981,1980s,,Ratnakar - Madhu,,,Telugu,,/static/placeholder_poster.svg,https://indiancine.ma/BIHD/info,
